Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label,Latitude,Longitude,Hotspot_Zone,City,Withdrawal_Window_Min
TXN_11007,USER_5257,212.57,ATM Withdrawal,2023-12-18 02:55:00,6108.83,Mobile,Tokyo,Restaurants,0,0,4,130.86,2,Visa,169,3935.14,Password,0.5298,0,0,23.00968477612695,72.57754597978416,None,Ahmedabad,
TXN_30576,USER_1877,31.98,ATM Withdrawal,2023-04-07 20:37:00,77810.45,Tablet,Sydney,Clothing,0,1,7,244.35,4,Amex,214,1404.02,PIN,0.2103,0,1,23.041643826520705,72.46686718830766,None,Ahmedabad,17.0
TXN_21912,USER_9175,21.93,ATM Withdrawal,2023-04-06 20:36:00,13064.8,Laptop,London,Clothing,0,0,13,372.13,4,Amex,235,3159.32,Biometric,0.4317,1,1,23.03262411741137,72.55545952487077,CG Road (Navrangpura),Ahmedabad,40.0
TXN_48648,USER_2538,23.98,ATM Withdrawal,2023-04-06 06:56:00,20873.66,Tablet,Tokyo,Clothing,0,0,2,447.71,3,Mastercard,148,1018.08,Password,0.8745,0,1,23.032172134394145,72.55932529333266,CG Road (Navrangpura),Ahmedabad,25.0
TXN_24887,USER_1450,79.76,ATM Withdrawal,2023-03-26 00:11:00,23779.41,Laptop,Tokyo,Electronics,0,0,4,123.96,4,Visa,95,3196.38,PIN,0.8112,0,1,23.038656361923927,72.57221597980282,Ashram Road Financial Hub,Ahmedabad,35.0
TXN_11655,USER_1800,137.71,ATM Withdrawal,2023-05-17 06:19:00,48274.84,Mobile,New York,Travel,0,0,1,406.87,4,Discover,57,1306.83,Biometric,0.8981,0,1,23.042176643245767,72.57250476358533,Ashram Road Financial Hub,Ahmedabad,44.0
TXN_13677,USER_2376,3.9,ATM Withdrawal,2023-07-02 11:46:00,82151.91,Mobile,Sydney,Restaurants,0,0,1,95.7,1,Mastercard,176,1400.64,OTP,0.4701,0,0,23.084350768026923,72.62160824272684,None,Ahmedabad,
TXN_7197,USER_9128,168.0,ATM Withdrawal,2023-06-10 12:06:00,10022.52,Laptop,Mumbai,Clothing,0,0,14,418.13,3,Mastercard,161,619.82,Biometric,0.0947,0,0,23.000189417081103,72.51430424838301,None,Ahmedabad,
TXN_9639,USER_5327,84.25,ATM Withdrawal,2023-04-07 08:19:00,28317.87,Laptop,New York,Electronics,0,0,9,436.37,2,Mastercard,156,3035.16,OTP,0.4566,0,0,23.013456717344067,72.66871842596537,None,Ahmedabad,
TXN_27435,USER_8215,2.9,ATM Withdrawal,2023-01-19 15:20:00,51392.28,Tablet,Mumbai,Clothing,0,0,2,498.57,2,Discover,200,133.49,PIN,0.0988,0,0,23.080097564181447,72.5639906485203,None,Ahmedabad,
TXN_102,USER_4840,77.36,ATM Withdrawal,2023-06-24 05:09:00,92860.6,Mobile,Tokyo,Travel,0,0,6,182.0,0,Mastercard,197,3158.89,PIN,0.9711,1,1,23.012593290158577,72.50814762888146,Prahlad Nagar Corporate Rd,Ahmedabad,23.0
TXN_17282,USER_2468,566.88,ATM Withdrawal,2023-03-18 23:48:00,81146.75,Tablet,Tokyo,Travel,0,0,1,292.57,1,Visa,116,4757.51,OTP,0.4045,0,0,22.948012464019566,72.56159633566814,None,Ahmedabad,
TXN_28957,USER_8735,173.83,ATM Withdrawal,2023-11-06 09:06:00,40047.83,Laptop,Tokyo,Groceries,0,0,8,165.63,0,Mastercard,88,4818.92,Biometric,0.3896,0,0,23.063717863159297,72.59899829856504,None,Ahmedabad,
TXN_45303,USER_8764,84.7,ATM Withdrawal,2023-06-20 01:09:00,48004.86,Tablet,New York,Restaurants,0,1,14,380.36,3,Amex,228,1334.53,PIN,0.4705,0,0,22.981786674077142,72.66870919190768,None,Ahmedabad,
TXN_8581,USER_3892,3.02,ATM Withdrawal,2023-05-04 18:19:00,34365.96,Laptop,Tokyo,Groceries,0,0,5,439.7,0,Mastercard,156,853.98,OTP,0.0355,0,0,23.022783324521352,72.6843991392759,None,Ahmedabad,
TXN_45823,USER_9780,31.89,ATM Withdrawal,2023-12-15 12:36:00,73547.46,Laptop,New York,Restaurants,0,0,5,269.99,1,Visa,75,1123.69,PIN,0.2693,0,0,23.088464295979314,72.55070878353034,None,Ahmedabad,
TXN_43380,USER_6911,13.55,ATM Withdrawal,2023-07-19 22:58:00,93459.5,Tablet,Tokyo,Travel,0,0,5,54.22,2,Visa,68,2899.02,PIN,0.0028,0,0,23.01181368087171,72.64923784331171,None,Ahmedabad,
TXN_10272,USER_3474,64.76,ATM Withdrawal,2023-12-19 17:25:00,58230.27,Laptop,Sydney,Restaurants,0,0,5,454.26,3,Mastercard,35,4377.35,Biometric,0.3234,1,0,22.928364939432424,72.51574646202968,None,Ahmedabad,
TXN_16004,USER_6689,17.73,ATM Withdrawal,2023-03-01 05:47:00,35387.51,Mobile,Sydney,Clothing,0,1,9,122.52,3,Discover,18,4261.39,Password,0.3156,1,0,23.062089305014098,72.58191433762035,None,Ahmedabad,
TXN_1443,USER_1778,127.16,ATM Withdrawal,2023-03-20 17:56:00,19297.19,Tablet,Tokyo,Groceries,0,0,4,255.32,4,Visa,79,1123.46,Biometric,0.7411,1,1,23.031510419401823,72.55435197515345,CG Road (Navrangpura),Ahmedabad,24.0
TXN_38664,USER_2941,54.67,ATM Withdrawal,2023-03-22 00:24:00,23165.13,Tablet,London,Groceries,0,0,14,387.24,1,Mastercard,225,3829.79,PIN,0.6193,0,0,22.92855071806698,72.59854532836682,None,Ahmedabad,
TXN_34532,USER_8576,17.71,ATM Withdrawal,2023-02-17 15:57:00,48503.35,Tablet,New York,Electronics,0,0,7,232.0,0,Mastercard,101,4075.55,Password,0.1148,1,0,22.973850834313385,72.64234417361615,None,Ahmedabad,
TXN_37451,USER_8361,130.61,ATM Withdrawal,2023-07-27 11:13:00,84769.3,Mobile,London,Groceries,0,1,1,93.72,4,Discover,124,4287.89,Biometric,0.0729,0,1,23.06678613627959,72.66366196401354,None,Ahmedabad,31.0
TXN_24475,USER_9044,68.42,ATM Withdrawal,2023-10-14 14:15:00,44784.69,Tablet,Sydney,Clothing,0,0,14,232.09,0,Visa,213,276.25,OTP,0.9751,0,1,23.044326868704562,72.6727446139858,None,Ahmedabad,26.0
TXN_42276,USER_3062,50.81,ATM Withdrawal,2023-01-25 11:10:00,61938.89,Mobile,London,Clothing,1,1,8,293.07,0,Amex,168,695.33,Password,0.5645,1,0,23.030605615431465,72.46151544476442,None,Ahmedabad,
TXN_18629,USER_9331,2.9,ATM Withdrawal,2023-05-11 11:17:00,45886.3,Laptop,London,Travel,0,0,9,327.42,1,Discover,26,2546.54,PIN,0.1051,0,0,23.071062518101822,72.60676522426148,None,Ahmedabad,
TXN_44616,USER_2565,8.42,ATM Withdrawal,2023-10-27 13:18:00,46889.64,Tablet,Mumbai,Groceries,0,0,10,494.62,0,Mastercard,92,3692.7,OTP,0.9654,0,1,23.027962813476567,72.55532073004404,CG Road (Navrangpura),Ahmedabad,15.0
TXN_16058,USER_6781,23.98,ATM Withdrawal,2023-07-24 19:13:00,72215.98,Laptop,Tokyo,Groceries,0,0,1,394.02,1,Mastercard,166,1252.64,Password,0.8174,0,0,23.08124713149984,72.56795030174712,None,Ahmedabad,
TXN_18426,USER_9623,19.1,ATM Withdrawal,2023-06-19 19:53:00,30857.01,Tablet,New York,Restaurants,0,0,7,293.37,3,Mastercard,14,3149.01,OTP,0.9732,0,1,22.944214394108727,72.51343782383383,None,Ahmedabad,28.0
TXN_4966,USER_3598,42.36,ATM Withdrawal,2023-01-09 03:14:00,78663.88,Mobile,Sydney,Travel,0,0,2,139.92,3,Mastercard,56,3351.15,PIN,0.4341,1,0,23.0009103922489,72.63421173522237,None,Ahmedabad,
TXN_47032,USER_2286,150.6,ATM Withdrawal,2023-07-31 14:18:00,15527.79,Laptop,New York,Travel,0,0,10,27.65,1,Mastercard,99,1830.45,Password,0.1317,0,0,23.03432292215697,72.57942806511116,None,Ahmedabad,
TXN_19686,USER_9314,72.75,ATM Withdrawal,2023-12-21 05:45:00,11062.42,Mobile,Mumbai,Travel,0,0,6,159.29,1,Discover,56,2382.86,PIN,0.1585,1,0,23.06373140564421,72.55303869536391,None,Ahmedabad,
TXN_4465,USER_4867,3.77,ATM Withdrawal,2023-02-09 16:06:00,18656.87,Tablet,Tokyo,Clothing,0,0,9,315.88,2,Visa,135,2547.51,PIN,0.6034,0,0,23.107913393584138,72.64288623959104,None,Ahmedabad,
TXN_21892,USER_2011,7.1,ATM Withdrawal,2023-09-19 07:13:00,20460.17,Tablet,London,Restaurants,0,0,8,318.7,1,Amex,73,4668.37,Biometric,0.8625,0,1,23.01528511916665,72.50921027116212,Prahlad Nagar Corporate Rd,Ahmedabad,21.0
TXN_40997,USER_1974,105.03,ATM Withdrawal,2023-06-11 22:02:00,35919.88,Laptop,Sydney,Travel,0,0,3,458.7,0,Mastercard,219,1667.51,PIN,0.8194,1,0,23.055722390919673,72.61757258532236,None,Ahmedabad,
TXN_57,USER_6675,102.58,ATM Withdrawal,2023-01-19 00:45:00,44098.03,Mobile,Tokyo,Clothing,0,0,6,272.8,0,Amex,10,274.6,PIN,0.0248,1,0,23.020395343881724,72.55498103819224,None,Ahmedabad,
TXN_38053,USER_2759,177.7,ATM Withdrawal,2023-04-16 21:02:00,81399.46,Mobile,New York,Clothing,0,0,14,475.53,0,Mastercard,139,3730.88,PIN,0.7124,0,0,23.05698391188035,72.52201000282561,None,Ahmedabad,
TXN_9913,USER_1757,299.95,ATM Withdrawal,2023-11-05 18:52:00,6031.26,Mobile,London,Clothing,0,0,6,404.8,1,Mastercard,101,4629.39,OTP,0.2002,0,0,23.042261178669175,72.64332954460777,None,Ahmedabad,
TXN_42594,USER_2753,57.61,ATM Withdrawal,2023-09-26 21:03:00,34885.0,Tablet,Sydney,Travel,0,0,9,466.69,1,Mastercard,164,2970.78,Biometric,0.0128,1,0,23.08578320999733,72.62460087633536,None,Ahmedabad,
TXN_22240,USER_6385,60.95,ATM Withdrawal,2023-07-25 13:11:00,41358.41,Mobile,Tokyo,Electronics,0,0,1,349.4,0,Discover,159,210.25,PIN,0.1662,0,0,23.02913581408188,72.60130106234261,None,Ahmedabad,
TXN_10270,USER_3945,18.43,ATM Withdrawal,2023-08-27 04:23:00,45552.27,Mobile,London,Clothing,0,0,11,200.29,2,Discover,101,1480.43,OTP,0.255,0,0,23.037291014083987,72.67458859474898,None,Ahmedabad,
TXN_23652,USER_4702,17.12,ATM Withdrawal,2023-10-31 21:18:00,97438.45,Laptop,Mumbai,Clothing,0,0,2,219.71,0,Amex,69,1103.25,Biometric,0.0321,0,0,23.110969516133995,72.6177671701241,None,Ahmedabad,
TXN_9014,USER_8972,19.94,ATM Withdrawal,2023-08-11 17:55:00,94572.53,Mobile,Mumbai,Groceries,0,0,12,348.67,2,Amex,193,192.03,Password,0.6321,0,0,22.97262695624404,72.56923656029217,None,Ahmedabad,
TXN_1272,USER_8906,33.86,ATM Withdrawal,2023-02-22 08:06:00,21328.61,Tablet,Sydney,Clothing,0,0,8,234.6,2,Visa,220,8.44,PIN,0.891,0,1,22.95301247954106,72.61595695693778,None,Ahmedabad,41.0
TXN_2562,USER_1331,184.76,ATM Withdrawal,2023-07-24 00:00:00,96083.61,Laptop,New York,Electronics,0,0,7,42.78,2,Amex,36,2731.02,Biometric,0.6207,0,0,23.03145177894801,72.67590738993992,None,Ahmedabad,
TXN_2838,USER_1182,28.25,ATM Withdrawal,2023-11-07 17:46:00,8932.47,Laptop,New York,Restaurants,0,1,10,156.27,4,Mastercard,219,522.53,PIN,0.4605,0,1,23.05205527260223,72.5145791246735,SG Highway (Sindhu Bhavan),Ahmedabad,34.0
TXN_37144,USER_1558,33.88,ATM Withdrawal,2023-04-22 14:26:00,38710.5,Mobile,New York,Groceries,1,0,1,144.52,0,Visa,33,4058.45,OTP,0.1413,1,0,23.08372289210854,72.54769732618682,None,Ahmedabad,
TXN_45961,USER_4157,262.36,ATM Withdrawal,2023-12-23 20:50:00,60434.56,Laptop,New York,Groceries,0,0,4,46.95,3,Visa,231,1293.97,PIN,0.7352,1,0,22.994658127450602,72.50123706757459,None,Ahmedabad,
TXN_8607,USER_3314,77.04,ATM Withdrawal,2023-11-18 13:01:00,48411.18,Mobile,New York,Electronics,0,1,4,66.91,1,Visa,9,1898.88,Password,0.9193,0,1,23.03285052734462,72.55637692734896,CG Road (Navrangpura),Ahmedabad,28.0
TXN_48015,USER_5133,11.95,ATM Withdrawal,2023-11-14 10:46:00,67589.43,Mobile,Sydney,Groceries,0,0,5,39.61,4,Visa,138,1415.13,PIN,0.984,0,1,23.030482006489883,72.55973736132881,CG Road (Navrangpura),Ahmedabad,42.0
TXN_13343,USER_4083,29.08,ATM Withdrawal,2023-05-10 07:36:00,38303.82,Laptop,Tokyo,Travel,0,0,8,36.05,0,Visa,71,3911.39,PIN,0.8138,0,0,22.91796871361264,72.56690433793653,None,Ahmedabad,
TXN_24903,USER_7448,22.62,ATM Withdrawal,2023-09-22 21:45:00,67205.41,Tablet,Sydney,Travel,0,0,10,334.51,1,Discover,226,446.48,Biometric,0.6998,1,0,22.93070281763597,72.52284134309508,None,Ahmedabad,
TXN_28267,USER_5994,47.85,ATM Withdrawal,2023-04-10 10:41:00,43385.9,Tablet,London,Travel,0,0,3,168.83,1,Discover,57,477.93,Password,0.9397,0,1,23.014175215701673,72.51064536934096,Prahlad Nagar Corporate Rd,Ahmedabad,33.0
TXN_30867,USER_1559,1.23,ATM Withdrawal,2023-09-11 01:33:00,62746.97,Tablet,Sydney,Travel,0,0,4,201.94,2,Visa,224,2360.59,PIN,0.2713,0,0,23.01768854030082,72.64315210717784,None,Ahmedabad,
TXN_21717,USER_3249,85.75,ATM Withdrawal,2023-02-04 21:32:00,28181.09,Tablet,London,Clothing,0,0,4,313.3,3,Visa,113,2853.79,PIN,0.3888,0,0,23.09705257119202,72.55824268248959,None,Ahmedabad,
TXN_40018,USER_3730,145.61,ATM Withdrawal,2023-10-07 05:53:00,80680.48,Tablet,Tokyo,Travel,0,0,10,45.77,0,Mastercard,41,1784.75,OTP,0.213,1,0,23.02255044086854,72.63427598390581,None,Ahmedabad,
TXN_37680,USER_9181,122.35,ATM Withdrawal,2023-05-05 11:10:00,95428.84,Tablet,New York,Clothing,0,0,1,482.29,1,Mastercard,73,1578.58,OTP,0.163,1,0,23.040959720744915,72.65331187553494,None,Ahmedabad,
TXN_20694,USER_3568,13.36,ATM Withdrawal,2023-10-23 14:54:00,56885.95,Mobile,Tokyo,Travel,0,0,12,171.35,4,Discover,79,1473.41,OTP,0.8002,1,1,23.041023488314096,72.57326107192969,Ashram Road Financial Hub,Ahmedabad,35.0
TXN_4587,USER_5085,446.26,ATM Withdrawal,2023-06-05 22:28:00,81190.01,Tablet,New York,Travel,0,0,10,145.51,2,Discover,80,1390.29,Password,0.8862,1,1,23.05216165247066,72.5124773927634,SG Highway (Sindhu Bhavan),Ahmedabad,37.0
TXN_32659,USER_3881,80.41,ATM Withdrawal,2023-10-08 13:43:00,26167.27,Mobile,London,Travel,0,0,5,228.3,3,Mastercard,15,178.51,OTP,0.2287,1,0,23.07384114819441,72.65075318746807,None,Ahmedabad,
TXN_43454,USER_2272,1.71,ATM Withdrawal,2023-01-18 02:25:00,3806.62,Tablet,Mumbai,Clothing,0,0,6,402.15,3,Discover,81,3759.55,PIN,0.3665,0,0,23.017400355282607,72.60672571496609,None,Ahmedabad,
TXN_47433,USER_5009,79.56,ATM Withdrawal,2023-08-21 20:18:00,83013.46,Tablet,Mumbai,Restaurants,0,0,6,222.58,0,Mastercard,110,1545.82,Biometric,0.3833,0,0,22.97832473564277,72.4694787906309,None,Ahmedabad,
TXN_9688,USER_7213,48.2,ATM Withdrawal,2023-06-06 02:20:00,8143.92,Laptop,Mumbai,Travel,0,1,5,66.83,4,Amex,196,3892.39,Password,0.8855,1,1,22.970667846815797,72.51973773989641,None,Ahmedabad,40.0
TXN_26933,USER_4158,141.14,ATM Withdrawal,2023-10-20 00:52:00,11136.37,Laptop,New York,Clothing,0,0,1,13.47,3,Visa,203,16.69,OTP,0.548,0,0,22.93521350205061,72.60180003378916,None,Ahmedabad,
TXN_19851,USER_9983,3.49,ATM Withdrawal,2023-08-15 05:09:00,67588.17,Mobile,London,Restaurants,0,0,8,305.61,4,Mastercard,14,725.32,OTP,0.572,0,1,23.03125568821231,72.55876173714582,CG Road (Navrangpura),Ahmedabad,19.0
TXN_4973,USER_1478,15.88,ATM Withdrawal,2023-05-05 08:59:00,44288.01,Tablet,London,Groceries,0,0,13,401.15,0,Discover,166,747.25,Password,0.5618,1,0,23.019352028938382,72.6077768215481,None,Ahmedabad,
TXN_27365,USER_4354,44.6,ATM Withdrawal,2023-09-08 07:17:00,57320.38,Mobile,New York,Restaurants,0,0,2,94.96,1,Discover,24,4020.93,OTP,0.4406,1,0,22.93888884951534,72.63253054547877,None,Ahmedabad,
TXN_47913,USER_9057,46.53,ATM Withdrawal,2023-12-13 11:37:00,80936.13,Laptop,Mumbai,Groceries,0,0,10,87.71,4,Mastercard,189,3018.21,PIN,0.5343,1,1,23.10716446261152,72.58340862742062,None,Ahmedabad,23.0
TXN_47186,USER_1797,109.85,ATM Withdrawal,2023-08-07 02:14:00,6086.52,Mobile,New York,Groceries,0,0,1,420.7,1,Visa,177,1876.8,Biometric,0.5663,0,0,23.073628235184312,72.48669437810716,None,Ahmedabad,
TXN_8207,USER_9160,90.89,ATM Withdrawal,2023-05-23 21:06:00,92322.82,Tablet,Tokyo,Electronics,0,0,8,149.55,4,Visa,236,3415.05,PIN,0.8868,0,1,23.011155843596875,72.51067101952907,Prahlad Nagar Corporate Rd,Ahmedabad,42.0
TXN_37411,USER_8570,155.07,ATM Withdrawal,2023-12-10 22:32:00,93212.95,Tablet,Tokyo,Groceries,0,0,9,272.76,4,Visa,23,2923.06,Password,0.564,0,1,23.012746971022185,72.50834070107821,Prahlad Nagar Corporate Rd,Ahmedabad,20.0
TXN_45459,USER_6298,59.52,ATM Withdrawal,2023-06-02 01:47:00,527.57,Tablet,Tokyo,Electronics,0,0,3,345.44,0,Discover,232,1554.4,Password,0.0202,1,0,22.979961241449974,72.61813494097825,None,Ahmedabad,
TXN_48004,USER_8169,14.75,ATM Withdrawal,2023-04-04 18:01:00,30610.13,Mobile,Mumbai,Restaurants,0,0,11,97.45,4,Visa,89,3836.12,Biometric,0.4577,0,1,22.977013306882174,72.53502168792994,None,Ahmedabad,32.0
TXN_32982,USER_7350,154.44,ATM Withdrawal,2023-01-28 20:40:00,30982.77,Laptop,Mumbai,Restaurants,0,0,10,66.74,1,Discover,150,298.87,Biometric,0.2836,0,0,23.054064758588222,72.49382181535934,None,Ahmedabad,
TXN_1314,USER_3604,220.51,ATM Withdrawal,2023-10-07 08:14:00,61064.45,Mobile,Sydney,Clothing,0,0,7,225.27,2,Visa,229,4279.83,Password,0.2203,0,0,23.088316040036258,72.65358240327649,None,Ahmedabad,
TXN_24984,USER_1886,22.77,ATM Withdrawal,2023-08-03 05:09:00,86808.67,Tablet,Mumbai,Clothing,0,0,2,43.11,2,Amex,172,3538.62,Password,0.6736,0,0,22.9908195104303,72.46106823129215,None,Ahmedabad,
TXN_33364,USER_3015,20.89,ATM Withdrawal,2023-07-16 08:51:00,93855.32,Mobile,London,Clothing,0,0,3,248.51,0,Mastercard,131,1051.95,OTP,0.0584,1,0,22.99355607073669,72.62515144935661,None,Ahmedabad,
TXN_5412,USER_8853,126.21,ATM Withdrawal,2023-11-05 05:05:00,32971.2,Laptop,Mumbai,Clothing,0,0,2,419.99,0,Discover,191,1547.58,Password,0.1347,0,0,22.937348204099237,72.59179925920496,None,Ahmedabad,
TXN_48590,USER_1334,54.65,ATM Withdrawal,2023-01-14 11:41:00,13040.38,Laptop,Tokyo,Travel,0,0,9,174.9,4,Discover,151,4143.36,Password,0.5286,1,1,23.01050505557873,72.50994706814005,Prahlad Nagar Corporate Rd,Ahmedabad,17.0
TXN_5180,USER_4153,144.28,ATM Withdrawal,2023-03-17 19:40:00,80060.23,Mobile,London,Groceries,0,0,6,445.76,0,Amex,231,4514.4,Password,0.2683,0,0,23.080450508739666,72.4824909069495,None,Ahmedabad,
TXN_23430,USER_9776,71.93,ATM Withdrawal,2023-08-06 01:30:00,32799.15,Tablet,New York,Clothing,0,0,1,215.07,4,Discover,41,1068.69,Password,0.8211,1,1,23.016590179814894,72.45978868298161,None,Ahmedabad,45.0
TXN_6609,USER_3418,44.38,ATM Withdrawal,2023-09-03 04:49:00,23905.54,Tablet,London,Electronics,0,0,8,152.51,1,Visa,100,603.82,Biometric,0.4366,0,0,22.9375294382881,72.64288971587169,None,Ahmedabad,
TXN_7728,USER_4923,17.11,ATM Withdrawal,2023-11-15 06:46:00,2747.7,Mobile,London,Electronics,0,0,8,475.6,4,Discover,190,4809.82,Password,0.3356,1,1,23.04407606798335,72.57171526516113,Ashram Road Financial Hub,Ahmedabad,40.0
TXN_5019,USER_8297,202.61,ATM Withdrawal,2023-08-23 09:14:00,60159.34,Tablet,New York,Electronics,0,0,5,291.77,4,Mastercard,117,1946.46,Biometric,0.9506,1,1,23.04275977299398,72.57355641009973,Ashram Road Financial Hub,Ahmedabad,17.0
TXN_46324,USER_5078,6.91,ATM Withdrawal,2023-04-15 08:23:00,20288.31,Laptop,New York,Travel,0,0,1,281.04,2,Amex,234,2177.16,Password,0.5361,0,0,23.02891546028331,72.54095056605806,None,Ahmedabad,
TXN_38389,USER_9447,39.39,ATM Withdrawal,2023-09-11 09:20:00,18941.01,Mobile,Sydney,Groceries,0,0,8,386.84,2,Visa,182,696.01,PIN,0.2878,0,0,22.952171207475512,72.53808950425093,None,Ahmedabad,
TXN_15396,USER_5005,54.09,ATM Withdrawal,2023-03-22 03:16:00,95696.35,Tablet,Mumbai,Groceries,0,0,12,46.3,0,Amex,77,4712.73,Password,0.5915,1,0,23.110073620763306,72.51662160059553,None,Ahmedabad,
TXN_29763,USER_9490,205.77,ATM Withdrawal,2023-03-27 05:46:00,37572.35,Laptop,London,Travel,0,1,13,249.39,4,Amex,214,601.4,PIN,0.1646,1,1,23.100999167524403,72.50821748717223,None,Ahmedabad,28.0
TXN_27664,USER_7492,248.37,ATM Withdrawal,2023-05-18 03:24:00,14551.59,Tablet,New York,Electronics,1,0,6,384.92,4,Amex,35,1384.48,Biometric,0.1454,1,1,23.032497926822508,72.55795341537983,CG Road (Navrangpura),Ahmedabad,17.0
TXN_10130,USER_5716,34.95,ATM Withdrawal,2023-09-09 22:42:00,17100.29,Tablet,New York,Groceries,0,1,10,335.34,2,Mastercard,101,3765.99,Password,0.6072,0,0,23.02821249342703,72.5736472149252,None,Ahmedabad,
TXN_29936,USER_6134,100.96,ATM Withdrawal,2023-07-21 16:00:00,76029.21,Tablet,New York,Groceries,0,0,4,318.92,1,Amex,143,743.38,OTP,0.6444,0,0,23.088375644004472,72.54123939317198,None,Ahmedabad,
TXN_45522,USER_9968,43.58,ATM Withdrawal,2023-03-30 11:47:00,31939.51,Mobile,London,Groceries,0,0,8,101.0,4,Amex,112,131.92,PIN,0.3546,0,1,23.001621313259374,72.51557368937061,None,Ahmedabad,35.0
TXN_9439,USER_8496,33.96,ATM Withdrawal,2023-01-26 09:33:00,24340.73,Tablet,Sydney,Electronics,0,0,13,398.95,1,Visa,179,3074.88,OTP,0.043,0,0,22.96413175942953,72.63495006108027,None,Ahmedabad,
TXN_5635,USER_1004,66.62,ATM Withdrawal,2023-05-20 10:50:00,61327.34,Laptop,Tokyo,Restaurants,0,0,4,212.4,4,Visa,54,1601.29,OTP,0.7915,0,1,23.053284744754432,72.51219520999015,SG Highway (Sindhu Bhavan),Ahmedabad,30.0
TXN_8649,USER_7207,6.1,ATM Withdrawal,2023-02-21 02:04:00,39957.96,Tablet,London,Electronics,0,0,11,184.76,1,Amex,37,2859.94,Biometric,0.2645,0,0,23.017461884529904,72.65645546272658,None,Ahmedabad,
TXN_8441,USER_2831,30.79,ATM Withdrawal,2023-10-13 07:25:00,69463.12,Laptop,New York,Travel,0,0,9,15.62,4,Amex,135,1632.26,OTP,0.9268,1,1,23.041510533496325,72.57113039430915,Ashram Road Financial Hub,Ahmedabad,27.0
TXN_49658,USER_8673,267.34,ATM Withdrawal,2023-04-28 20:21:00,10426.25,Tablet,New York,Restaurants,0,0,10,100.18,3,Visa,35,4465.08,PIN,0.2323,0,0,23.114689286201333,72.56261875947325,None,Ahmedabad,
TXN_26701,USER_4210,150.35,ATM Withdrawal,2023-03-09 05:58:00,98887.86,Laptop,Tokyo,Clothing,0,0,6,130.73,0,Amex,216,1318.38,PIN,0.2684,0,0,23.046351191440298,72.58664650861363,None,Ahmedabad,
TXN_41541,USER_4594,60.87,ATM Withdrawal,2023-08-26 17:12:00,51702.87,Tablet,Mumbai,Travel,0,0,7,251.26,1,Mastercard,205,2825.44,Biometric,0.9083,0,1,23.10910021938579,72.54726545237317,None,Ahmedabad,16.0
TXN_41676,USER_3049,167.01,ATM Withdrawal,2023-04-18 19:36:00,620.81,Tablet,Tokyo,Groceries,0,0,3,176.73,3,Discover,137,3445.85,OTP,0.7471,1,0,23.06388248812546,72.66528964183534,None,Ahmedabad,
TXN_39632,USER_7814,23.3,ATM Withdrawal,2023-04-14 17:50:00,81562.93,Laptop,Mumbai,Restaurants,0,0,1,118.89,0,Discover,181,1630.09,OTP,0.6459,0,0,22.96498816553132,72.57289996020235,None,Ahmedabad,
TXN_36564,USER_4068,36.36,ATM Withdrawal,2023-06-12 03:50:00,47578.92,Tablet,Tokyo,Travel,0,0,6,142.05,2,Amex,95,52.54,PIN,0.6246,0,0,23.005321647672698,72.46640402763242,None,Ahmedabad,
TXN_39192,USER_3196,9.94,ATM Withdrawal,2023-09-10 05:50:00,69862.75,Laptop,New York,Travel,0,0,9,160.56,4,Amex,199,1961.15,OTP,0.7018,0,1,23.041688427442303,72.57170826701064,Ashram Road Financial Hub,Ahmedabad,25.0
TXN_36433,USER_3744,9.03,ATM Withdrawal,2023-07-17 22:16:00,59518.89,Tablet,Sydney,Groceries,0,0,7,314.5,3,Mastercard,42,2949.8,PIN,0.7201,0,0,22.998326953403712,72.49999866191241,None,Ahmedabad,
TXN_20004,USER_1463,99.4,ATM Withdrawal,2023-07-09 00:38:00,60500.81,Laptop,Tokyo,Groceries,0,0,11,161.16,0,Visa,107,3663.4,Biometric,0.7735,0,0,23.02877632104365,72.59475970790191,None,Ahmedabad,
TXN_42195,USER_9552,227.09,ATM Withdrawal,2023-03-17 05:57:00,68406.63,Tablet,London,Clothing,0,0,11,393.47,2,Mastercard,97,3681.44,Biometric,0.7446,0,0,23.074249736845925,72.672088973438,None,Ahmedabad,
TXN_15301,USER_3301,96.2,ATM Withdrawal,2023-02-09 04:00:00,8693.15,Mobile,London,Groceries,0,0,5,201.88,2,Visa,31,2313.59,OTP,0.6834,1,0,22.97368577328061,72.6606005915107,None,Ahmedabad,
TXN_24117,USER_1028,142.46,ATM Withdrawal,2023-08-08 06:03:00,1742.02,Mobile,Sydney,Travel,0,0,9,470.15,4,Amex,152,1129.16,Biometric,0.5359,0,1,23.04146391459962,72.5692649549182,Ashram Road Financial Hub,Ahmedabad,36.0
TXN_12707,USER_7259,156.46,ATM Withdrawal,2023-04-29 00:49:00,36181.47,Tablet,London,Restaurants,0,0,10,152.81,3,Mastercard,41,4329.79,PIN,0.5786,1,0,22.992938507001895,72.51002078280669,None,Ahmedabad,
